ID,NAME,PROVINCECODE,PROVINCE,CITYCODE,CITY,COUNTYCODE,COUNTY,TYPE,TYPECODE,ADDRESS,XGCJ,YGCJ,XWGS,YWGS,RATE,COST
B0FFM0UG0U,cdf中国免税店(武汉天河国际机场T3航站楼),420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;免税品店,060103,机场大道武汉天河国际机场T3航站楼F4层,114.219952,30.773482,114.214479094,30.7758450144,,
B0G055L5BA,武汉武商超市常青花园店,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;普通商场,060102,,114.239008,30.63949,114.233576033,30.6419318336,4.3,
B0G04R8JUC,武汉自贸城18栋,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;普通商场,060102,[],114.051149,30.628502999999998,114.04542652000001,30.630817692499999,,
B0G04S6F8A,摩尔城,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;普通商场,060102,,114.26086100000001,30.529917999999999,114.255452656,30.532401024599999,,
B0FFMGV85Z,安华酒店购物中心,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;购物中心,060101,首义路街街道紫阳路281号,114.316149,30.533269000000001,114.310693525,30.535680619899999,,
B0FFM4PF0X,中百仓储庙山广信店,420000,湖北省,027,武汉市,420115,江夏区,购物服务;商场;普通商场,060102,庙山经济开发区江夏大道14号广信万汇城商业A区中百仓储超市,114.37326049804687,30.418062210083008,114.36773681640625,30.420408248901367,3.5,
B0G0774PNB,环球广场,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;普通商场,060102,[],114.28872200000001,30.701982999999998,114.28328736500001,30.704370809099998,,
B0G116D4E3,社区团购店,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;免税品店,060103,银杏街,114.257493,30.647064,114.252073775,30.649503511,,
B0G0VXNHMZ,邻里帮团购店,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;免税品店,060103,兴湖街闷家湖游园东北侧,114.140058,30.627844,114.13438656,30.6301439652,,
B0G0PPDRJO,德成广场,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;商场,060100,盘龙城经济开发区巨龙大道39号环球广场原德成广场,114.28968,30.701242000000001,114.28424452100001,30.703628865599999,,
B0G0DCALCT,悦心汇,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,[],114.40373200000001,30.506088999999999,114.398193409,30.508394581699999,,
B0G2NH245Q,盘龙城万达广场,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;购物中心,060101,盘龙一路,114.30440521240234,30.695095062255859,114.29895782470703,30.69746208190918,,
B0G0Z5XLW9,PHOENIX MALL,420000,湖北省,027,武汉市,420113,汉南区,购物服务;商场;普通商场,060102,[],114.06501770019531,30.335384368896484,114.05930328369141,30.337757110595703,,
B0G0SZ0YND,百尚购物(德成·汉南广场店),420000,湖北省,027,武汉市,420113,汉南区,购物服务;商场;购物中心|购物服务;超级市场;超市,060101|060400,兴城大道与薇湖路交汇处东南侧,114.07100677490234,30.307163238525391,114.06529235839844,30.309530258178711,,
B0G0LAFS08,小璐の海外购,420000,湖北省,027,武汉市,420117,新洲区,购物服务;商场;免税品店,060103,骑云街与扒头街交叉口西约40米,114.602468,30.835104,114.597392562,30.8376290988,,
B0G04S89SQ,武汉自贸城4栋,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;普通商场,060102,[],114.05136899999999,30.62801,114.045646222,30.630324454699998,,
B0G0XZYNKY,铁甲商城,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;普通商场,060102,[],114.173406,30.612403,114.167828403,30.6147679937,,
B0FFM1TSVX,云尚·武汉国际时尚中心-C馆,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;商场,060100,中山大道388号,114.277815,30.570916,114.27239978,30.573372525900002,,
B0FFM21EI2,THEPLACE,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;普通商场,060102,中山大道386-2号,114.27682495117187,30.571409225463867,114.27140808105469,30.57386589050293,,
B0G2MCYFZU,袋鼠玩趣城(视界专营店),420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,青年路108号,114.265669,30.583613,114.260256316,30.5860746789,,56.00
B0G0SG0I1G,鑫鑫海外购,420000,湖北省,027,武汉市,420114,蔡甸区,购物服务;商场;免税品店,060103,蟹湖大街武汉侏儒客运站西侧约240米,113.845559,30.440416,113.840003324,30.4430590005,,
B0G0U7PQXL,季佳·荟百步亭,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;普通商场,060102,百步亭花园路185号北50米,114.315176,30.653073,114.309711656,30.655440149,4.0,
B0G144DY7C,suntime全球购,420000,湖北省,027,武汉市,420114,蔡甸区,购物服务;商场;免税品店,060103,江汉大学,114.162341,30.518764999999998,114.156739547,30.5211429525,,
B0G0XSY2E2,21世纪不动产(田园街店),420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;购物中心,060101,田园街527-16号,114.138628,30.620768,114.132953678,30.6230687979,,
B0G31SXM1O,纤手秀,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;商场,060100,中山大道1号越秀星汇维港购物中心B馆1层,114.25073999999999,30.570550000000001,114.24532424900001,30.573021360399999,,
B0G16R0XXS,季佳·荟雄楚,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,雄楚大道890号,114.39022300000001,30.497696000000001,114.384682177,30.500007207399999,,
B0FFM6S68H,顶好风口,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;普通商场,060102,顺道街武汉市第六十四中学顺道校区,114.273111,30.576201,114.267697442,30.5786600042,,
B0G3VUG3WK,漫时区1号楼,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;普通商场,060102,[],114.323104,30.575296999999999,114.317633822,30.577680832999999,,
B0G3CP6I9N,铜锣湾,420000,湖北省,027,武汉市,420117,新洲区,购物服务;商场;商场,060100,新洲大街83附近,114.81013299999999,30.844142000000002,114.804921452,30.846535112000002,,
B0G0ABRGJZ,2acer专卖店,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;免税品店,060103,洪山街道广埠屯资讯广场a座,114.360714,30.523885,114.355191376,30.5262190966,,
B0G23RDFY5,江夏楚神国际商贸城,420000,湖北省,027,武汉市,420115,江夏区,购物服务;商场;普通商场,060102,江夏大道123号,114.32919311523437,30.351638793945313,114.32373046875,30.354068756103516,,
B0G0PUETEG,武汉自贸城20栋,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;普通商场,060102,[],114.05086799999999,30.628025000000001,114.045146002,30.630340462900001,,
B0G3A668IM,裕亚银湖城商业街,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;商场,060100,金银湖路与金银湖南四街交叉路口北侧,114.20399475097656,30.630939483642578,114.19850158691406,30.633350372314453,3.5,
B0G3OS9KKN,外滩1号,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,江汉路世纪江尚外滩1861,114.296436,30.575880,114.291004158,30.5783106342,,
B0G17AU5QK,WOLF旗舰店,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;免税品店,060103,永丰街办事处龙阳大道欧亚达国际广场2楼,114.195640,30.536161,114.190131512,30.5385942845,,
B0G3U743LW,团结八方电商城,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;普通商场,060102,团结街与新城十二路交叉路口往东南约70米,114.108794,30.607519,114.103064078,30.6097956209,,
B0G2DNM5J9,武汉万商白马,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,[],114.285729,30.568194999999999,114.28030855999999,30.5706434849,,
B0G0RHEMTF,中环商贸新城,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;普通商场,060102,汉口北国际商品交易中心,114.31363677978516,30.7008056640625,114.30817413330078,30.703153610229492,,
B0G1NO5AVM,洋葱海外仓,420000,湖北省,027,武汉市,420114,蔡甸区,购物服务;商场;免税品店,060103,新福路74附4号,114.026753,30.575572,114.021084214,30.5779665067,,
B0G2M4V2BI,fiveps专柜(武汉国际广场店),420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;免税品店,060103,万松街街道解放大道688号武汉广场,114.271240,30.580010,114.265826711,30.5824691376,,
B0G33BT1VQ,吾行里拾光纪,420000,湖北省,027,武汉市,420107,青山区,购物服务;商场;商场,060100,和平大道1248(吾行里),114.374815,30.623019,114.369269854,30.625298232,,
B0G3DR3OAN,同学奥莱,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,民族大道中南民族大学东北侧约70米,114.396574,30.489966,114.391034158,30.4922770056,,
B0G3AGARL3,兆富服饰店,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;商场,060100,徐东大街18号销品茂三楼,114.343216,30.588208999999999,114.33771221400001,30.590549948100001,,
B0G39SO9DL,Myself进口商品直营店,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;免税品店,060103,工农兵路74号,114.309674,30.623313,114.304220527,30.6257028948,,
B0G2TU4SHL,汉口城市广场购物中心3号楼,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;普通商场,060102,[],114.308166,30.652863,114.302712152,30.655242915599999,,
B0G1DRH24G,季佳·里新荣,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;普通商场,060102,后湖街街道后湖大道福星惠誉榜YOUNG小区,114.327447,30.656306,114.321962711,30.6586485106,,
B0GRAC4Z0W,佳佳乐购物广场,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,铁机新居东南,114.365677,30.599623,114.36014216,30.6019229595,,
B0G3FZHOXO,RELX悦刻专卖店(新世界百货店),420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,珞喻路1号新世界百货街道口店2层2031,114.353939,30.527255,114.348424793,30.5295987206,,
B0G3A674R3,云龙百货劳保,420000,湖北省,027,武汉市,420114,蔡甸区,购物服务;商场;商场,060100,贸易二路18号,114.15128199999999,30.487938,114.14565220199999,30.490305341900001,,
B0G3DR2Q05,REXL(金地澜菲溪岸店),420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;免税品店,060103,四新南路与梅林西路交叉路口西北侧,114.212572,30.515058,114.207106383,30.517523271,,
B0G27CGPYT,跨境购品源生活广场,420000,湖北省,027,武汉市,420115,江夏区,购物服务;商场;商场,060100,光谷三路777号-6号保税物流园6号楼,114.487799,30.433898,114.482471825,30.4363700521,4.5,
B0G3MR3UX8,M+,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,江汉路187号,114.284911,30.583426,114.279489916,30.5858698665,3.0,
B0G1Z621II,铁建商城华中店,420000,湖北省,027,武汉市,420115,江夏区,购物服务;商场;商场,060100,[],114.391748,30.446531,114.386211541,30.448855174,,
B0G3RABT7J,维港全球购,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;免税品店,060103,百兴街20号,114.384463,30.873283,114.378890463,30.8754262422,,
B0GK2HI6IT,美食购物广场,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,水塔街街道江汉一路欧利新天地美食休闲生活广场,114.29158200000001,30.579533999999999,114.28615515200001,30.581970456800001,,
B0G3FULNRE,汉正街龙腾第一大道,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;普通商场,060102,多福路3号汉正街第一大道蓝宝石座1层,114.277667,30.563826,114.27225247,30.5662852434,,
B0G3JG2BGH,中百全球商品直销会员店,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;免税品店,060103,古田二路中百仓储二楼,114.266197,30.532478,114.260788682,30.5349574044,,
B0G3SOY3UY,悦心汇,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,珞喻路光谷街世界城负一层,114.403713,30.506028000000001,114.398174404,30.508333599,5.0,
B0G276AXFH,Le Fame,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,武汉国际广场三楼,114.268821,30.580472,114.263408228,30.582932791299999,3.5,
B0G3VBA8CJ,佩佩海外购,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;免税品店,060103,锦绣汉江,114.205399,30.570750,114.199912146,30.5731865828,,
B0G3VCEUXN,人信汇汉阳店3栋,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;普通商场,060102,[],114.20441,30.551472,114.19892243300001,30.553913983099999,,
B0G3M5ZDI7,岭森乐卡购物中心(青山分店),420000,湖北省,027,武汉市,420107,青山区,购物服务;商场;购物中心|购物服务;便民商店/便利店;便民商店/便利店,060101|060200,友谊大道939-1号东北50米,114.40496,30.620093000000001,114.39941214300001,30.622357916999999,,
B0GD9MJWC4,元亨·朴方,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;普通商场|生活服务;美容美发店;美容美发店,060102|071100,万达广场12-13号28室,114.309684,30.564363,114.304235613,30.5667757116,,
B0GK6YR824,楠山有约自力坊,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;商场,060100,自力一街21号西南90米,114.267762,30.539952,114.26235288,30.5424279139,,
B0GK7R3A1J,晨都国采店,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;免税品店,060103,光谷六路国采光立方小区7-7,114.512124,30.491965,114.506884083,30.4944946996,,
B0GK1YWG3S,泛悦北都城市广场RELX悦刻,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,姑嫂树路12号泛悦Mall·北都店F1,114.26654600000001,30.627144000000001,114.261129509,30.6295878032,,
B0G3MR26MZ,金帆百货商行,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;商场,060100,利济南路35号,114.272671,30.564789999999999,114.26725857700001,30.5672535464,,
B0GKKCYFJD,维佳·体验城,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,丁字桥南路525(佰港城隔壁),114.326208,30.501486,114.320739169,30.5038885317,4.0,
B0G3U93YPG,嘉园·印象里,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,[],114.445691,30.499552999999999,114.44021977,30.501902074299998,,
B0GKB4E1C5,图乐尔乐购物中心,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;购物中心,060101,将军路121附近,114.257059,30.650198,114.251639365,30.652636265799998,,
B0GKJ7YNMV,泛悦南国中心二期-购物中心,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;购物中心,060101,江汉大道669号,114.283006,30.585705,114.277586185,30.5881503052,,
B0GKSHL1MI,UAO,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;免税品店,060103,汉黄路32号良友红坊文化艺术社区A7栋,114.330591,30.668546,114.325100496,30.6708769942,,
B0GRGKODCW,食武巷(绿地缤纷城店),420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;商场,060100,沿江大道绿地缤纷城,114.344505,30.652510,114.338993616,30.654822115,,
B0GRJRPR0W,积分店(光谷青年城店),420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;免税品店,060103,新竹路青年城三栋,114.404311,30.492417,114.398773927,30.4947266552,,
B0H2HOKQTC,青年汇广场,420000,湖北省,027,武汉市,420115,江夏区,购物服务;商场;普通商场,060102,光谷大道光谷青年汇5栋2期一层2号S-104,114.423735,30.441157,114.418223074,30.4434902383,,
B0H2HOLXNC,ICC太和里商业广场,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,万松街街道青年路59号,114.262043,30.590339,114.256629621,30.5928000526,,
B0GUX1BO8R,万达广场,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;购物中心,060101,书城路26号,114.339544,30.505047000000001,114.334053211,30.507423137300002,,
B0GU4RUWU8,新崇光时尚广场,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;普通商场,060102,湖北省武汉市黄陂区横店大道67号,114.292192,30.798597999999998,114.28674555000001,30.800931237499999,,
B0H3YC86H1,楚天商业城,420000,湖北省,027,武汉市,420117,新洲区,购物服务;商场;普通商场,060102,[],114.804527,30.844217,114.799304617,30.8466004376,,
B0GK5N6DHS,保利悦荟,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,和平街道铁机路(保利城二期),114.359526,30.595097,114.353998607,30.5974076649,3.5,
B0GU3LLH7L,FLOATING,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;免税品店,060103,和平大道金地·国际花园,114.310271,30.562350,114.304821926,30.5647623837,,
B0G33DVNLG,海外购,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;免税品店,060103,梅林二街观澜国际南侧约200米,114.220841,30.522201,114.215391565,30.5246736083,,
B0GKYYFT6P,红坊里店,420000,湖北省,027,武汉市,420107,青山区,购物服务;商场;普通商场,060102,新奥风尚建设四路,114.384749,30.627316,114.379198046,30.6295843581,,
B0H12RAYF4,武汉天地壹方南馆,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;商场,060100,中山大道1515号(武汉天地对面),114.309525,30.609040,114.304072981,30.6114359887,,
B0H14HTFN0,Oval Space 一奥荟·武汉启城购物公园(建设中),420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,烽胜路60号,114.292508,30.469272,114.287089681,30.4717423807,,
B0G3VBB2ZP,7-PE,420000,湖北省,027,武汉市,420117,新洲区,购物服务;商场;商场,060100,幸福时代百货广场,114.800128,30.826288,114.794899072,30.828674336,,
B0GD3Z1LDN,万科未来中心,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;商场,060100,汉阳大道五里墩地铁站C出口,114.244197,30.553969,114.238777705,30.5564457468,,
B0GUCH66TK,艺术购物中心,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;购物中心,060101,关山街道关山大道光谷新世界k11艺术购物中心,114.412794,30.493965,114.407263481,30.4962765407,,
B0H3TLP357,POP MART(凯德1818店),420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;普通商场,060102,中北路31号凯德1818B1,114.340107,30.553213,114.334611135,30.555572459,,
B0H1XC4GET,Ogonblick北欧时刻武汉K11店,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;商场,060100,解放大道628号武汉K11艺术购物中心I馆3层,114.264015,30.578633,114.258602762,30.5810974909,,
B0H69RKUIB,星空微尘数字商城,420000,湖北省,027,武汉市,420115,江夏区,购物服务;商场;商场,060100,光谷大道303号光谷芯中心C3-13幢慧泽股份1-3层,114.452555,30.419066,114.447109445,30.4214493809,,
B0HBY7GPHV,汉商武展购物中心,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,解放大道696号,114.273564,30.581626,114.26814981,30.5840825855,5.0,
B0H1XR6G3K,季佳·荟,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,[],114.265654,30.625622,114.260237698,30.628066988,,
B0GK2ZHPRN,季佳荟·新华家园,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,红旗渠路与姑嫂树路交叉路口南侧,114.264987,30.626387,114.259570653,30.6288320605,,
B0GKR481PM,武汉国际广场C(武汉国际广场店),420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,解放大道690号,114.27152599999999,30.578927,114.266112722,30.581386312900001,,
B0HB1SFQNV,人信汇地下商城,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;普通商场,060102,龙阳街道龙阳大道龙阳村地铁站,114.205192,30.552134,114.199706263,30.5545769108,3.5,
B0HBOCLCOA,AVENUE 11,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;购物中心,060101,解放大道628号,114.266506,30.578234,114.261093725,30.5806971821,,
B0H6L1K5TN,万达广场,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;购物中心,060101,才茂街1号,114.34735107421875,30.603639602661133,114.34183502197266,30.605966567993164,,
B0HBOHLHOB,CPARK,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼,060102|120201,龙阳大道汉阳人信汇时代中心,114.206233,30.553976,114.200749589,30.5564197878,,
B0HB3L947I,泛海城市广场一期购物中心,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;购物中心,060101,云彩路198号,114.256132,30.602937,114.250716114,30.6053952509,,
B0HBNSWRI3,唯它VITAVP,420000,湖北省,027,武汉市,420112,东西湖区,购物服务;商场;免税品店,060103,兆丰花园107国道门面楼47号,114.140476,30.618071,114.134806464,30.6203756409,,
B0HGN4LBKO,武汉阳逻万达广场(建设中),420000,湖北省,027,武汉市,420117,新洲区,购物服务;商场;购物中心,060101,阳逻街柴泊大道19号,114.603622,30.690660,114.598558505,30.69326022,,9500.00
B0H63P6DW8,嘉园印象里,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,关山街道光谷一路万科嘉园内,114.445720,30.499560,114.440248844,30.5019091267,4.0,
B0HBNKVBBW,印象城购物中心(民生路店),420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;购物中心,060101,民生路176号附近,114.29065900000001,30.576778000000001,114.28523332,30.5792167828,,
B0H2J9W74C,myself进口商品直营店,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;免税品店,060103,金色雅园金涛苑,114.247688,30.626429,114.242265354,30.6288784247,,
B0HB27XLYY,有家,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;免税品店,060103,[],114.349392,30.508470,114.343885849,30.5108273193,,
B0HA6A81JT,泛悦·悦享馆,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,[],114.350666,30.512667,114.345157644,30.5150208361,,
B0HG0UYNSR,汉口北国际商品交易中心二号仓储中心六区,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;普通商场,060102,汉口北大道,114.323997,30.700768,114.318514468,30.7030965365,,
B0HB3M6DN2,实体互联网一站式购物,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;免税品店,060103,汉口北大道与滨湖侧路交叉路口往北约150米,114.328210,30.709098,114.322719861,30.7114144519,,
B0HBY7JQCD,汉商武展购物中心,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,[],114.27368927001953,30.58173942565918,114.26828002929687,30.584196090698242,,
B0HG47SLEM,龙湖武汉白沙天街B馆(建设中),420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;商场,060100,白沙三路与光霞路交汇口,114.287844,30.478318,114.282429457,30.4807923909,,
B0HBO7M60K,长嘉百货批发城,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;普通商场,060102,韩家墩街道长嘉路9号西北60米,114.212206,30.594666,114.206732697,30.5971029641,3.5,
B0HD3AOEK8,唐蔡路台北商场楼,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;普通商场,060102,蔡家田小区38栋底层,114.275043,30.617966,114.269625081,30.6204069682,3.0,
B0HG0CZI91,宜优品购物广场(仓集店),420000,湖北省,027,武汉市,420117,新洲区,购物服务;商场;普通商场,060102,骑云街文腾新佳苑南侧约160米,114.603797,30.834718,114.598721481,30.8372429985,,
B0HG07052R,新生活摩尔城,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;普通商场|商务住宅;楼宇;商住两用楼宇|商务住宅;楼宇;商务写字楼|购物服务;商场;购物中心,060102|120203|120201|060101,后湖大道322号,114.322368,30.655414,114.316892056,30.6577666039,,12080.00
B0HR410XXE,1828武汉新天地(中山大道店),420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,中山大道555号1828武汉新天地B1层,114.279827,30.573364,114.274410401,30.5758175154,,
B0HGKYHUI2,华堂商场,420000,湖北省,027,武汉市,420111,洪山区,购物服务;商场;普通商场,060102,民族大道10号,114.399544,30.504807,114.394003662,30.5071131013,,
B0HGT9B8TF,武汉K11购物艺术中心-二馆,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;商场,060100,解放大道630号,114.266466,30.579163,114.261053648,30.5816258608,,
B0HRVL3VQC,家居建材购物中心,420000,湖北省,027,武汉市,420105,汉阳区,购物服务;商场;购物中心,060101,四新南路华发未来荟西南侧约80米,114.215920,30.512153,114.210461726,30.5146232932,,
B0HDH7EXTO,华贸商城,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;普通商场|商务住宅;楼宇;商住两用楼宇,060102|120203,汉正街658号,114.275174,30.566177,114.269760484,30.5686378214,,16037.00
B0HDM5VJ6U,云尚·武汉国际时尚中心,420000,湖北省,027,武汉市,420104,硚口区,购物服务;商场;商场,060100,中山大道与民意四路交叉路口往南约50米,114.279415,30.572479,114.273998729,30.5749332837,,
B0HRGUA66E,丰源购物中心,420000,湖北省,027,武汉市,420113,汉南区,购物服务;商场;普通商场,060102,汪杨郭路与朱家山路交叉口附近,114.081454,30.316724,114.075733419,30.3190799084,,
B0HDVNX1EX,武汉国际广场购物中心C座,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,解放大道690号,114.271481,30.578413,114.26606778,30.5808725409,,
B0HRKCD2O9,武商MALL·中心广场,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;购物中心,060101,武商路,114.271022,30.579661,114.265608801,30.5821204412,,
B0HBOLNKVN,精品商场,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;商场,060100,首义路街街道首义路楚民大酒店精品商场,114.309699,30.535432,114.30425309,30.537854667,,
B0HUGDQPR8,中南天紫广场a馆,420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;普通商场|商务住宅;商务住宅相关;商务住宅相关,060102|120000,中南一路3号,114.33213,30.537819,114.326648344,30.5401987562,3.5,
B0HG0UYFKF,汉口北国际商品交易中心二号仓储中心五区,420000,湖北省,027,武汉市,420116,黄陂区,购物服务;商场;普通商场,060102,[],114.323624,30.700224,114.318142121,30.702553509,,
B0HUBCFA8Y,HORIZON壹方,420000,湖北省,027,武汉市,420102,江岸区,购物服务;商场;商场,060100,中山大道常阳·永清城东侧约200米,114.310523,30.609826,114.305069447,30.6122198885,,
B0HGYZWLIY,龙湖武汉滨江天街(建设中),420000,湖北省,027,武汉市,420106,武昌区,购物服务;商场;购物中心,060101,和平大道与秦园路交汇口,114.331387,30.589480,114.325902073,30.5918426573,,
B0HB3A7GEF,江汉区循礼门m商场,420000,湖北省,027,武汉市,420103,江汉区,购物服务;商场;商场,060100,江汉北路循礼门饭店,114.286108,30.583709,114.280685906,30.5861512589,,
